"Nombre","Product_Type","Internal_Reference","Sales_Price","Cost","weight"
"DORIXINA (CLONIXINATO DE LISINA) / TABLETAS / 125 MG / UNIDAD","Consumable","CONCEPTOS","22.18000030517578","7.2000","0"
"DORIXINA RELAX (CLONIXINATO DE LISINA, CICLOBENZAPRINA CLORHIDRATO) / TABLETA / 125MG/5MG","Consumable","CONCEPTOS","19.920000076293945","8.5388","0"
"DORMICUM (MIDAZOLAM) / AMPOLLA / 15MG/3ML","Consumable","CONCEPTOS","184.8000030517578","60.0000","0"
"DORMICUM (MIDAZOLAM) / TABLETA / 15 MG","Consumable","CONCEPTOS","24.21030044555664","7.8600","0"
"DORMICUM (MIDAZOLAM) / TABLETA / 7.5MG","Consumable","CONCEPTOS","11.819999694824219","3.9419","0"
"DORMIREX (ZOLPIDEM) / TABLETA / 50 MG","Consumable","CONCEPTOS","32.09000015258789","10.4200","0"
"DORMONOCT (LOPRAZOLAM) / TABLETAS / 2MG ","Consumable","CONCEPTOS","0","8.7016","0"
"DOXIPROCT PLUS CREMA / (DOBESILATO CALCICO MONOHIDRATO, CLORHIDRATO DE LIDOCAINA, ACETATO DE DEXAMETASONA, ANTIOX, POLIETILENGLICOL) / TUBO / 20G","Consumable","CONCEPTOS","0","76.0000","0"
"DOXIUM (DOBESILATO CALCICO MONOHIDRATADO) / CAPSULA / 500MG","Consumable","CONCEPTOS","0","9.3915","0"
"DR. ELISA RODRÍGUEZ ENCARGADA DE COMPRAS","Consumable","","0","0.0000","0"
"DRENAJE BLAKE / UNIDAD","Consumable","CONCEPTOS","0","750.0000","0"
"DULCOLAX (BISACODILO) / 5MG / TABLETA","Consumable","CONCEPTOS","16.350000381469727","5.3100","0"
"DURAPREP ADULTO  / UNIDAD","Consumable","CONCEPTOS","429.45001220703125","147.1512","0"
"DURAPREP PEDIATRICO / UNIDAD","Consumable","CONCEPTOS","327","109.0000","0"
"DUROGESIC (FENTANIL) / PARCHE / 25MCG","Consumable","CONCEPTOS","0","243.5000","0"
"DUSPATALIN (MEBEVERINA CLORHIDRATO) / 200MG / TABLETA","Consumable","CONCEPTOS","40.689998626708984","13.2100","0"
"D-XYLOSA MALA ABSORCIÓN SPRUE","Consumable","LABORATORIOS","429","166.2800","0"
"DYNAMOGEN ( GLUTODINA 3 MG;ASPARTATO DE ARGININA 1 G ) / AMPOLLA BEBIBLE 20 ML ","Consumable","CONCEPTOS","26.84000015258789","8.7100","0"
"E250510FR : LAPIZ PARA AMIGDALECTOMIA ACTIVACION PEDAL - ADULTO / NUEVO","Consumable","PINZAS","770","250.0000","0"
"E250510FR : LAPIZ PARA AMIGDALECTOMIA ACTIVACION PEDAL - ADULTO / USO","Consumable","PINZAS","840","31.8800","0"
"E26086 : LAPIZ PARA AMIGDALECTOMIA ACTIVACION PEDAL - PEDIATRICO / NUEVO","Consumable","PINZAS","336","42.1700","0"
"E26086 : LAPIZ PARA AMIGDALECTOMIA ACTIVACION PEDAL - PEDIATRICO / USO","Consumable","PINZAS","112","0.0000","0"
"E3310 : CABLE PARA AMIGDALECTOMIA / NUEVO ","Consumable","PINZAS","129.88360595703125","42.1700","0"
"E3310 : CABLE PARA AMIGDALECTOMIA / USO","Consumable","PINZAS","0","0.0000","0"
"E7507 : PLANCHA P/ELECTROUCTERIO CON CABLE REM / NUEVO","Consumable","PINZAS","120.33499908447266","39.0700","0"
"E7507 : PLANCHA P/ELECTROUCTERIO CON CABLE REM / USO","Consumable","PINZAS","40.11180114746094","13.0200","0"
"ECALTA (ANIDULAFUNGINA)/ FRASCO / 100MG /250ML","Consumable","CONCEPTOS","0","400.0000","0"
"EFEDRINA (SULFATO DE EFEDRINA) / AMPOLLA  / 50 MG/1ML","Consumable","CONCEPTOS","0","75.0000","0"
"EFFACLAR DUO / CREMA 40ML/ TUBO","Consumable","CONCEPTOS","0","270.8500","0"
"EFORTIL (ETILEFRINA) / FRASCO","Consumable","CONCEPTOS","323.3999938964844","105.0000","0"
"EGIA30AMT : ENDO GIA ENGRAPADORA ARTICULADA 30 / NUEVO","Consumable","PINZAS","3720","0.0000","0"
"EGIA30AMT : ENDO GIA ENGRAPADORA ARTICULADA 30 / USO","Consumable","PINZAS","1240","0.0000","0"
"EGIA45AMT : ENDO GIA W/ TRI-STAPLE 45 ARTICULATING MED / NUEVO","Consumable","PINZAS","3581.3955078125","1162.7900","0"
"EGIA45AVM : ENDO GIA W/ TRI-STAPLE 45 ARTICULATING VASCULAR / NUEVO","Consumable","PINZAS","1193.800048828125","387.6000","0"
"EGIA60AMT : ENDO GIA W/ TRI-STAPLE 60 ARTICULATING MED / NUEVO","Consumable","PINZAS","5278.9765625","1713.9500","0"
"EGIAUSHORT : ENDO GIA ENGRAPADORA UNIVERSAL SHORT / NUEVO","Consumable","PINZAS","1785.922607421875","579.8400","0"
"EGIAUSHORT : ENDO GIA ENGRAPADORA UNIVERSAL SHORT / USO","Consumable","PINZAS","1160","579.8400","0"
"EGIAUSTDND: ENDO GIA ENGRAPADORA UNIVERSAL / NUEVO","Consumable","PINZAS","4864","3800.0000","0"
"EGIAUSTDND: ENDO GIA ENGRAPADORA UNIVERSAL / USO","Consumable","PINZAS","1621.3299560546875","3800.0000","0"
"EGIAUSTND : ENDO GIA ENGRAPADORA UNIVERSAL / NUEVO","Consumable","PINZAS","5357.77001953125","1739.5300","0"
"EGIAUSTND : ENDO GIA ENGRAPADORA UNIVERSAL / USO","Consumable","PINZAS","1520","579.8400","0"
"EL20L : SURGITIE (POLYSORB 2/0 21 3 LOOP)  / NUEVO","Consumable","PINZAS","623.1627807617188","202.3300","0"
"EL21L : SURGITIE (POLYSORB 0 21 3 LOOP) / NUEVO","Consumable","PINZAS","623.1599731445312","202.3300","0"
"ELECTROCARDIOGRAMA","Consumable","CONCEPTOS","350","135.6600","0"
"ELECTRODOS ADULTOS / UNIDAD","Consumable","CONCEPTOS","4.840000152587891","1.5700","0"
"ELECTRODOS PEDIATRICOS / UNIDAD","Consumable","CONCEPTOS","3.8798999786376953","1.2600","0"
"ELECTROFORESIS DE HEMOGLOBINA","Consumable","LABORATORIOS","335.5","130.0400","0"
"ELECTROFORESIS DE LIPOPROTEÍNAS","Consumable","LABORATORIOS","0","130.0388","0"
"ELECTROFORESIS DE PROTEÍNAS","Consumable","LABORATORIOS","0","130.0388","0"
"ELECTROLITOS EN SALIVA (NA/K/CL)","Consumable","LABORATORIOS","0","91.6667","0"
"ELECTROLITOS EN SUDOR (NA/K/CL)","Consumable","LABORATORIOS","0","91.6667","0"
"ELECTROMALLA 6 X 6 9/9","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"ELEQUINE (LEVOFLOXACINA) / BOLSA / 500MG /100ML","Consumable","CONCEPTOS","1440","480.1008","0"
"ELEQUINE (LEVOFLOXACINA) /BOLSA/ 750 MG/ 150ML","Consumable","CONCEPTOS","2544.300048828125","848.8295","0"
"ELEQUINE (LEVOFLOXACINA) /TABLETA/ 500 MG / UNIDAD","Consumable","CONCEPTOS","191.6999969482422","62.2400","0"
"ELEQUINE (LEVOFLOXACINA) /TABLETA/ 750 MG / UNIDAD","Consumable","CONCEPTOS","231","75.0000","0"
"ELORES(CEFTRIAXONA,SULBACTAM) / 1.5 G / VIAL","Consumable","CONCEPTOS","0","875.0000","0"
"EMERGEN (SERTRALINA) / TABLETA/100MG / UNIDAD","Consumable","CONCEPTOS","34.77000045776367","11.2900","0"
"EMERGEN (SERTRALINA) /TABLETA/50MG / UNIDAD","Consumable","CONCEPTOS","21.219999313354492","6.8900","0"
"EMPAQUE NASAL ESPECIAL / UNIDAD","Consumable","CONCEPTOS","900","300.0000","0"
"EMPAQUE NASAL VASELINADO / UNIDAD","Consumable","CONCEPTOS","13.859999656677246","4.5000","0"
"EMPAQUE VAGINAL / UNIDAD","Consumable","CONCEPTOS","0","28.0000","0"
"ENALAPRIL (ENALAPRIL) / TABLETA / 20MG","Consumable","CONCEPTOS","16.940000534057617","5.5000","0"
"ENANTYUM (DEKETOPROFENO) / TUBO / 30G ","Consumable","CONCEPTOS","285.82000732421875","92.8000","0"
"ENANTYUM (DESKETOPROFENO) / 50MG /2ML - AMPOLLA","Consumable","CONCEPTOS","46.20000076293945","38.0000","0"
"ENANTYUM (DESKETOPROFENO) / AMPOLLA BEBIBLE / 25 MG / UNIDAD","Consumable","CONCEPTOS/RECETAS","24","11.4000","0"
"ENANTYUM (DESKETOPROFENO) / SOBRES / 25MG / UNIDAD","Consumable","CONCEPTOS","50.790000915527344","16.4900","0"
"ENANTYUM (DESKETOPROFENO) / TABLETAS / 25MG / UNIDAD","Consumable","CONCEPTOS/RECETAS","43.119998931884766","14.0000","0"
"ENANTYUM PLUS (TRAMADOL, DESKETOPROFENO) 75MG/25MG / TABLETAS","Consumable","CONCEPTOS","61.290000915527344","19.9000","0"
"ENCANELADO / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","10","0.0000","0"
"ENCHILADAS RELLENOS PARA PERSONAL / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","5","0.0000","0"
"ENDIAL DIGEST (CINITRAPIDA,SIMETICONA,PANCREATINA) / CAPSULA / 1MG/200MG/100MG","Consumable","CONCEPTOS","0","7.6202","0"
"ENDIAL(CINITAPRIDA) / TABLETA / 1 MG / ","Consumable","CONCEPTOS","19.469999313354492","6.3200","0"
"ENDOMICIALES IGA (TRANSGLUTAMINASA)","Consumable","LABORATORIOS","0","104.4574","0"
"ENDOMICIALES IGG (TRANSGLUTAMINASA)","Consumable","LABORATORIOS","0","104.4574","0"
"ENDOMICIALES PANEL IGG/IGA","Consumable","LABORATORIOS","0","","0"
"ENDOXAN (CICLOFOSFAMIDA) / 500 MG / VIAL INYECTADO","Consumable","CONCEPTOS","686.8400268554688","223.0000","0"
"ENEMA DE BARIO","Consumable","RADIOLOGIA","715","330.4300","0"
"ENEMA DOBLE CONTRASTE ","Consumable","RADIOLOGIA","715","362.4000","0"
"ENEMA FLEET ORAL (FOSFATO DE SODIO MONOBASICO,FOSFATO DE SODIO BIBASICO) /FRACO 1.5OZ /45 ML","Consumable","CONCEPTOS","61.290000915527344","19.9000","0"
"ENEMA FLEET RECTAL  (FOSFATO DE SODIO MONOBASICO,FOSFATO DE SODIO DIBASICO)/ FRASCO 16.G/6.G/100ML","Consumable","CONCEPTOS","61.290000915527344","19.9000","0"
"ENEMA FRYSTER RECTAL (CLORURO DE SODIO,PARAOXIENZOATO DE METILO,PROPILO","Consumable","CONCEPTOS","59.970001220703125","19.4700","0"
"ENEMA SALINO","Consumable","LABORATORIOS","85","34.1085","0"
"ENFAMIL PREMIUM 1  (DHA,COLINA,ARA,HIERRO)/LIQUIDA/59ML/UNIDAD","Consumable","CONCEPTOS","525.6900024414062","170.6800","0"
"ENGRAPADORA CIRCULAR 28 DST (EEA28)","Consumable","PINZAS","4480","3500.0000","0"
"ENGRAPADORA CIRCULAR 31 DST (EEA31)","Consumable","PINZAS","4480","3500.0000","0"
"ENGRAPADORA DE PIEL / UNIDAD ( 8886803712 )","Consumable","CONCEPTOS","205","110.0000","0"
"ENGRAPADORA DE PIEL ROYAL/ UNIDAD","Consumable","CONCEPTOS","345","115.0000","0"
"ENSOY POLVO (LECHE) / LATA 1000 G / LATA","Consumable","CONCEPTOS","640.6400146484375","208.0000","0"
"ENSURE ADVANCE (LECHE) / FRASCO 8 ONZ","Consumable","CONCEPTOS","68.98999786376953","22.4000","0"
"ENSURE ADVANCE (LECHE) /400 G/ LATA","Consumable","CONCEPTOS","0","142.2597","0"
"ENSURE FRESA POLVO ( LECHE) / LATA 400 G","Consumable","CONCEPTOS","21.68000030517578","7.0400","0"
"ENSURE FRESA POLVO ( LECHE) / LATA 400G","Consumable","CONCEPTOS","0","142.2597","0"
"ENSURE LECHE / LATA / 900 G / UNIDAD","Consumable","CONCEPTOS","936.1699829101562","303.9500","0"
"ENSURE PLUS / LIQUIDO / 8 ONZAS / UNIDAD","Consumable","CONCEPTOS","68.98999786376953","22.4000","0"
"ENTEREX  DIABETICO (SABORES) / LATA / 400 GR / UNIDAD","Consumable","CONCEPTOS","427.0400085449219","138.6500","0"
"ENTEREX  DIABETICO (SABORES) / SOBRE / 237 GR / UNIDAD ","Consumable","CONCEPTOS","62","20.1300","0"
"ENTEREX  HEPATIC / SOBRE /  110 GR / UNIDAD","Consumable","CONCEPTOS","697.6199951171875","226.5000","0"
"ENTEREX PROTICAL / BOTE / 420 GM","Consumable","CONCEPTOS","887.2899780273438","288.0800","0"
"ENTEREX VAINILLA (SUPLEMENTO ALIMENTICIO) / 400 G / LATA (POLVO)","Consumable","CONCEPTOS","165","104.1900","0"
"ENTEREZ DIABETICO / LATA / 8 ONZAS / UNIDAD","Consumable","CONCEPTOS","77","25.0000","0"
"ENTEROCROSS (CROSPOVIDONA) / 1G/5ML  / 120 ML / CC","Consumable","CONCEPTOS","3","0.9700","0"
"ENTEROCROSS (CROSPOVIDONA) / 1G/5ML  / 120 ML / FRASCO ","Consumable","CONCEPTOS","360.29998779296875","116.9800","0"
"ENTEROCROSS (CROSPOVIDONA) / 1G/5ML  / 60 ML / FRASCO ","Consumable","CONCEPTOS","358.75","0.0000","0"
"ENTEROGERMINA (BACILLUS CLAUSIL) / VIAL 2.0 MG/5ML/5ML","Consumable","CONCEPTOS","48.38679885864258","15.7100","0"
"ENTEROGERMINA PLUS (ESPORAS DE BACILLUS CLAUSII)/ 2,000 MILLONES / VIAL","Consumable","CONCEPTOS","123.75","40.1800","0"
"ENTEROGERMINA(ESPORA DE BACILLUS,POLLANTIBIOTICO RESINTENTE) / CAPSULA / UNIDAD","Consumable","CONCEPTOS","40.31999969482422","13.0900","0"
"ENTEROLITY SUERO ORAL(CLORURO DE SODIO ,CLORURO DE POTASIO) / FRASCO /400ML","Consumable","CONCEPTOS","0","46.1395","0"
"ENZIMAS DIGESTIVAS(PANCREATINA,AMILASA,DIMETILPOSILOXANO) /GRAGEAS / UNIDAD","Consumable","CONCEPTOS","10.039999961853027","3.2600","0"
"ENZYPRIDE (PANCREATINA,AMILASA,DIMETILPOSILOXANO) / GRAGEAS / UNIDAD","Consumable","CONCEPTOS","10.779999732971191","3.5000","0"
"EOSINÓFILOS EN MOCO","Consumable","LABORATORIOS","0","63.9535","0"
"EPAMIN (FENITOINA SODICA) / CAPSULA /100MG","Consumable","CONCEPTOS","31.5","10.5581","0"
"EPAMIN(FENITOINA SODICA) / AMPOLLA /250MG/5ML","Consumable","CONCEPTOS","472.6199951171875","157.5388","0"
"EPAMIN(FENITOINA SODICA)/ FRASCO 120 ML / 125/5ML ","Consumable","CONCEPTOS","0","","0"
"EPINEFRINA RACEMICA / 2.25% / 0.5 ML AMPOLLA","Consumable","CONCEPTOS","308.25","100.0800","0"
"EPIVAL (DIVALPROATO DE SODIO) / TABLETAS / 500MG","Consumable","CONCEPTOS","48.060001373291016","19.0000","0"
"EPSTEIN BARR IGG CUANTIFICADO","Consumable","LABORATORIOS","0","76.7442","0"
"EPSTEIN BARR IGM CUANTIFICADO","Consumable","LABORATORIOS","198","76.7400","0"
"ERGONOVINA (METILERGONOVINA) / AMPOLLA /0.2/ML","Consumable","CONCEPTOS","0","0.0000","0"
"ERGONOVINA(ERGONOVINA METIL) / 0.2MG / TABLETA","Consumable","CONCEPTOS","0","0.0000","0"
"ERGOTAMINA(ERGOTAMINA) / 1MG / TABLETAS","Consumable","CONCEPTOS","0","4.5500","0"
"ERITROMICINA (ERITROMICINA) / TABLETA / 500MG / UNIDAD","Consumable","CONCEPTOS","16.719999313354492","5.4300","0"
"ERITROPOYETINA(ERITROPOYETINA) / AMPOLLA / 2000 UI","Consumable","CONCEPTOS","282.7799987792969","94.2597","0"
"ERITROPOYETINA(ERITROPOYETINA) / AMPOLLA / 4000 UI","Consumable","CONCEPTOS","0","130.0000","0"
"ESCANOGRAMA ","Consumable","RADIOLOGIA","202.39999389648438","196.1200","0"
"ESMERON (BROMURO DE RONCURONIO) 50 MG/ 5 ML / VIAL / UNIDAD","Consumable","CONCEPTOS","0","0.0000","0"
"ESOFAGOGRAMA ","Consumable","RADIOLOGIA","450","213.1800","0"
"ESOMEPRAZOL (ESOMEPRAZOL) / 40 MG / VIAL IV","Consumable","CONCEPTOS","261.79998779296875","85.0000","0"
"ESOMEPRAZOL (ESOMEPRAZOL) / TABLETA /40MG / UNIDAD","Consumable","CONCEPTOS","56.4900016784668","18.3400","0"
"ESPARADRAPO 2 PULGADAD / UNIDAD /  YARDA","Consumable","CONCEPTOS","0","1.0504","0"
"ESPARADRAPO 2 PULGADAS / UNIDAD /  ROLLO","Consumable","CONCEPTOS","0","","0"
"ESPARADRAPO 3 PULGADAS / UNIDAD / ROLLO ","Consumable","CONCEPTOS","0","","0"
"ESPARADRAPO 3 PULGADAS / UNIDAD / YARDA","Consumable","CONCEPTOS","31.68000030517578","14.2519","0"
"ESPASMO DIGESTONMEN (PANCREATINA, DIMETILPOLISILOXANO) / 200MG/80MG / TABLETA","Consumable","CONCEPTOS","6.900000095367432","4.4200","0"
"ESPASMO DOLOFOR (PROPINOX CLORHIDRATO,CLONIXINATO DE LISINA) / TABLETA / 10MG/125MG","Consumable","CONCEPTOS","9.670000076293945","3.1400","0"
"ESPAVEN EZIMATICO (DIMETICONA EXTRACTO SECO DE BILIS DE BUEY) / TABLETA / 40MG/25MG","Consumable","CONCEPTOS","0","10.5581","0"
"ESPAVEN FCO(DIMETICONA) /100MG/ 30ML / CC","Consumable","CONCEPTOS","8.25","2.6800","0"
"ESPAVEN FCO(DIMETICONA) /100MG/ 30ML / FRASCO","Consumable","CONCEPTOS","247.38999938964844","80.3200","0"
"ESPECULO VAGINAL  (DESCARTABLE) / UNIDAD","Consumable","CONCEPTOS","55.439998626708984","18.0000","0"
"ESPERMOGRAMA","Consumable","LABORATORIOS","247.5","95.9300","0"
"ESPONJA DE BAÑO (PARA PACIENTE ) / UNIDAD","Consumable","CONCEPTOS","23.100000381469727","7.5000","0"
"ESPONJOSTAN (GELFOAM ) / 5X8CM / UNIDAD","Consumable","CONCEPTOS","0","198.0000","0"
"ESTERILIZACION CON CIDEX","Consumable","USOS Y SERVICIOS","30.799999237060547","0.0000","0"
"ESTERILIZACION CON SABLON ","Consumable","USOS Y SERVICIOS","138.60000610351562","0.0000","0"
"ESTERILIZACION EQUIPO GRANDE A GAS","Consumable","USOS Y SERVICIOS","300","131.0000","0"
"ESTERILIZACION EQUIPO GRANDE A VAPOR","Consumable","USOS Y SERVICIOS","300","131.0000","0"
"ESTERILIZACION EQUIPO PEQUEÑO A GAS","Consumable","USOS Y SERVICIOS","85","33.5000","0"
"ESTERILIZACION EQUIPO PEQUEÑO A VAPOR","Consumable","USOS Y SERVICIOS","85","33.5000","0"
"ESTERNON","Consumable","RADIOLOGIA","207","102.3300","0"
"ESTRADIOL E2","Consumable","LABORATORIOS","199.75","74.6124","0"
"ETALPHA (ALFACALCIDOL) / 1MG / CAPSULA / UNIDAD","Consumable","CONCEPTOS","60.58000183105469","19.6700","0"
"ETICOX(ETORICOXIB) 120 MG / TABLETAS","Consumable","CONCEPTOS","0","30.8000","0"
"EUCERIN PH5 / SYNDET GEL / 250 ML/260G / FRASCO","Consumable","CONCEPTOS","0","147.2000","0"
"EUMOTRIX PLUS MASTICABLE / UNIDAD ","Consumable","CONCEPTOS","30.209999084472656","9.8100","0"
"EUTEBROL (MEMANTINA) / 10MG / TABLETA","Consumable","CONCEPTOS","24.489999771118164","7.9500","0"
"EUTIROX  (LEVOTIROXINA SODICA) / TABLETA / 150 MCG","Consumable","CONCEPTOS","16.077600479125977","5.2200","0"
"EUTIROX ( LEVOTIROXINA SODICA) / TABLETA / 50MCG","Consumable","CONCEPTOS","5.670599937438965","1.8400","0"
"EUTIROX (LEVOTIROXINA SODICA) / TABLETA / 100 MCG","Consumable","CONCEPTOS","9.884599685668945","3.2100","0"
"EUTIROX (LEVOTIROXINA SODICA) / TABLETA / 75MCG","Consumable","CONCEPTOS","6.338900089263916","2.0600","0"
"EUTIROX (LEVOTIROXINA SODICA) /TABLETA / 200 MCG","Consumable","CONCEPTOS","0","6.8411","0"
"EUTIROX (LEVOTIROXINA SODICA) /TABLETA / 25 MCG","Consumable","CONCEPTOS","3.880000114440918","1.2600","0"
"EUTIROX (LEVOTIROXINA) / TABLETA /125 MCG","Consumable","CONCEPTOS","0","4.1202","0"
"EXFORGE (AMLODIPINA, VALSARTAN, HYDROCHLOTHIAZIDE) / TABLETAS / HCT 5MG 160MG ","Consumable","CONCEPTOS","0","42.5000","0"
"EXFORGE(ANLODIPINO, VALSARTAN) / TABLETA / 10MG/160MG","Consumable","CONCEPTOS","0","22.3682","0"
"EXILON 10 * 10 /  UNIDAD","Consumable","CONCEPTOS","0","28.0000","0"
"EXILON 2 * 2  / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"EXINEF (ETORICOXIB) / TABLETA / 120 MG / UNIDAD","Consumable","CONCEPTOS","139.58999633789062","45.3200","0"
"EXINEF (ETORICOXIB)/ TABLETA / 60 MG / UNIDAD","Consumable","CONCEPTOS","78.76000213623047","25.5700","0"
"EXINEF (ETORICOXIB)/ TABLETA / 90 MG / UNIDAD","Consumable","CONCEPTOS","97.4800033569336","31.6500","0"
"EXPANSIA (BISULFATO DE CLOPIDOGREL0 /  TABLETAS / 75MG","Consumable","CONCEPTOS","58.489200592041016","18.9900","0"
"FACTOR DE VON WILLEBRAND AG EN PLASMA ","Consumable","LABORATORIOS","0","223.8372","0"
"FACTOR DU (TARJETA GEL)","Consumable","LABORATORIOS","0","106.5891","0"
"FACTOR II EN PLASMA ","Consumable","LABORATORIOS","0","149.2248","0"
"FACTOR II Y V LEIDEN (ACP-R) (PCR-RT) EN PLASMA ","Consumable","LABORATORIOS","385","149.2200","0"
"FACTOR IX EN PLASMA ","Consumable","LABORATORIOS","385","149.2200","0"
"FACTOR REUMATOIDEO (FR) -AUTOMATIZADO- LABINDUSTRIAS","Consumable","LABORATORIOS","0","53.2946","0"
"FACTOR REUMATOIDEO (FR) -PRUEBA DE LÁTEX-","Consumable","LABORATORIOS","0","53.2946","0"
"FACTOR V EN PLASMA ","Consumable","LABORATORIOS","385","149.2200","0"
"FACTOR VII EN PLASMA ","Consumable","LABORATORIOS","385","149.2200","0"
"FACTOR VIII EN PLASMA ","Consumable","LABORATORIOS","539","208.9100","0"
"FACTOR X EN PLASMA ","Consumable","LABORATORIOS","495","191.8600","0"
"FACTOR XIII/TEST DE UREA","Consumable","LABORATORIOS","0","138.5659","0"
"FAJA ABDOMINAL BYDER / UNIDAD","Consumable","CONCEPTOS","0","478.0000","0"
"FAJA COSTAL /UNIDAD","Consumable","CONCEPTOS","0","115.0000","0"
"FAJA DE ESCULTETO  MEDIANO/ UNIDAD","Consumable","CONCEPTOS","261.79998779296875","85.0000","0"
"FAJA DE ESCULTETO GRANDE UNIDAD","Consumable","CONCEPTOS","277.20001220703125","90.0000","0"
"FAJA DE ESCULTETO PEQUEÑO / UNIDAD","Consumable","CONCEPTOS","231","75.0000","0"
"FAJA DE ESCULTETO XL/ UNIDAD ","Consumable","CONCEPTOS","277.20001220703125","90.0000","0"
"FAJA DE ESCULTETO XXL/ UNIDAD","Consumable","CONCEPTOS","277.20001220703125","90.0000","0"
"FAJA LUMBO SACRA / UNIDAD ","Consumable","CONCEPTOS","570","240.0000","0"
"FAJA LUMBO SACRA CON BARILLAS / UNIDAD","Consumable","CONCEPTOS","1971.199951171875","640.0000","0"
"FANA FLUORESCENCIA","Consumable","LABORATORIOS","330","127.9100","0"
"FARINGE - ESOFAGO","Consumable","RADIOLOGIA","203","149.2200","0"
"FARINIL (RIFAXIMINA) / 200 MG / TABLETA","Consumable","CONCEPTOS","23.440000534057617","7.6100","0"
"FASTUM (KETOPROFEN) 2.5 % / GEL / TUBO","Consumable","CONCEPTOS","348.0400085449219","113.0000","0"
"FELDENE (PIROXICAM) / TABLETA / 5MG / UNIDAD","Consumable","CONCEPTOS","27.719999313354492","9.0000","0"
"FEMUR","Consumable","RADIOLOGIA","203","100.1900","0"
"FENITOÍNA ","Consumable","LABORATORIOS","275","106.5900","0"
"FENITOÍNA (DIFENILHIDANTOÍNA) EPAMÍN","Consumable","LABORATORIOS","0","106.5900","0"
"FENITOINA (FENITOINA SODICA) / AMPOLLA / 250ML/2ML ","Consumable","CONCEPTOS","123.19999694824219","40.0000","0"
"FENOBARBITAL ","Consumable","LABORATORIOS","0","191.8605","0"
"FENOBARBITAL (FENOBARBITAL SODICO) / AMPOLLA / 100MG/ML/2ML","Consumable","CONCEPTOS","215.60000610351562","70.0000","0"
"FENOBARBITAL (FENOBARBITAL SODICO) / TABLETA / 100MG / UNIDAD","Consumable","CONCEPTOS","26.239999771118164","8.5200","0"
"FENTANYL (FENTANIL) / PARCHE -/ 25MICROGRAMOS / UNIDAD","Consumable","CONCEPTOS","318.5299987792969","180.0000","0"
"FENTANYL (FENTANIL)/ AMPOLLA / 100 MCG/2ML","Consumable","CONCEPTOS","107.80000305175781","35.0000","0"
"FENTANYL(FENTANILO) / 250 MCG. / 5 ML / VIAL","Consumable","CONCEPTOS","231","75.0000","0"
"FERINJECT / CARBOXIMALTOCE FERRO / VIAL / 500 MG","Consumable","CONCEPTOS","0","1854.0000","0"
"FERRITINA","Consumable","LABORATORIOS","242","93.8000","0"
"FERRUM HAUSMAN (HIERRO, HIDROXIDO, POLYMALTOSA ) / AMPOLLA / 100MG/2ML","Consumable","CONCEPTOS","0","74.9186","0"
"FERULA ADULTO / UNIDAD ","Consumable","CONCEPTOS","386.5400085449219","125.5000","0"
"FERULA PEDIATRICA / UNIDAD ( 29970 )","Consumable","CONCEPTOS","386.5400085449219","125.5000","0"
"FEXONASAL (FEXOFENADINA HCI)/ 3OMG/5ML/120ML / FRASCO","Consumable","CONCEPTOS","477.0299987792969","154.8800","0"
"FIBRACEL  (METILCELULOSA)/ TABLETAS / 500MG ","Consumable","CONCEPTOS","0","2.2016","0"
"FIBRACOL GRANDE / SOBRE / UNIDAD","Consumable","CONCEPTOS","0","0.0000","0"
"FIBRACOL MEDIANO / SOBRE / UNIDAD","Consumable","CONCEPTOS","0","0.0000","0"
"FIBRINOGENO","Consumable","LABORATORIOS","136","44.7674","0"
"FILGASTRIM / FILGASTRIM / 300 MG / AMPOLLA","Consumable","CONCEPTOS","0","650.0000","0"
"FILTRO BIOLÓGICO ANAERÓBICO ( A,B Y C) (IVA INCLUIDO)","Consumable","MATERIALES DE CONSTRUCCION","0","0.0000","0"
"FILTRO CALOR HUMEDAD / UNIDAD","Consumable","CONCEPTOS","0","68.0000","0"
"FIXIM  (CEFIXIMA) /FRASCO / 100MG/5ML/50ML","Consumable","CONCEPTOS","0","200.9690","0"
"FIXIM  (CEFIXIMA)/ FRASCO / 100MG/5ML/100ML","Consumable","CONCEPTOS","903.5700073242188","301.1899","0"
"FIXIM (CEFIXIMA) / TABLETA / 400MG / UNIDAD","Consumable","CONCEPTOS","164.25999450683594","53.3300","0"
"FLAGYL (METRONIDAZOLE) / BOLSA /  500  MG/100ML ","Consumable","CONCEPTOS","0","120.4100","0"
"FLAGYL (METRONIDAZOLE) / FRASCO / 250 MG/5ML/120ML","Consumable","CONCEPTOS","0","109.2016","0"
"FLAGYL (METRONIDAZOLE) /OVULOS / 500  MG / UNIDAD","Consumable","CONCEPTOS","23.06999969482422","7.4900","0"
"FLAGYL (METRONIDAZOLE)/ TABLETA / 500 MG / UNIDAD","Consumable","CONCEPTOS","17.059999465942383","5.5400","0"
"FLAMYDOL (DICLOFENACO  SODICO)/ FRASCO / 9MG/120ML","Consumable","CONCEPTOS","0","","0"
