"Producto","PrecioUnitario","pricelistName","ExternalID","PricelistItemsApplyOn","PricelistItemsComputePrice","PricelistItemsBasedOn","CodigoAlternativo"
"BENZAN (BENZOATO DE BENCILO) / AL 20% / 120 ML / FRASCO ","242.120000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BENZAN (BENZOATO DE BENCILO) / AL 20% / 120 ML / FRASCO ","202.810000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BENZAN (BENZOATO DE BENCILO) / AL 20% / 120 ML / FRASCO ","222.470000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BENZAN (BENZOATO DE BENCILO) / AL 20% / 120 ML / FRASCO ","242.120000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BENZAN (BENZOATO DE BENCILO) / AL 20% / 120 ML / FRASCO ","242.120000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BENZAN (BENZOATO DE BENCILO) / AL 20% / 120 ML / FRASCO ","242.120000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETA 2 MICROGLOBULINA","341.000000","SUITE","5","Product","Fixed Price","Sales Price","LABORATORIOS"
"BETA 2 MICROGLOBULINA","341.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","LABORATORIOS"
"BETA 2 MICROGLOBULINA","372.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","LABORATORIOS"
"BETA 2 MICROGLOBULINA","341.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","LABORATORIOS"
"BETA 2 MICROGLOBULINA","341.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","LABORATORIOS"
"BETA 2 MICROGLOBULINA","341.000000","PRIVADO","3","Product","Fixed Price","Sales Price","LABORATORIOS"
"BETA-2-PAN (BETAMETASONA) / AMPOLLA / 10  MG / 4 MG /2 ML / INTRAMUSCULAS","369.000000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETA-2-PAN (BETAMETASONA) / AMPOLLA / 10  MG / 4 MG /2 ML / INTRAMUSCULAS","369.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETA-2-PAN (BETAMETASONA) / AMPOLLA / 10  MG / 4 MG /2 ML / INTRAMUSCULAS","369.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETA-2-PAN (BETAMETASONA) / AMPOLLA / 10  MG / 4 MG /2 ML / INTRAMUSCULAS","369.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETA-2-PAN (BETAMETASONA) / AMPOLLA / 10  MG / 4 MG /2 ML / INTRAMUSCULAS","369.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETA-2-PAN (BETAMETASONA) / AMPOLLA / 10  MG / 4 MG /2 ML / INTRAMUSCULAS","369.000000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETADUO ( BETAMETAZONA,FOSFATO DISODICO ) 1 ML/AMPOLLA","446.640000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETADUO ( BETAMETAZONA,FOSFATO DISODICO ) 1 ML/AMPOLLA","446.640000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETADUO ( BETAMETAZONA,FOSFATO DISODICO ) 1 ML/AMPOLLA","446.640000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETADUO ( BETAMETAZONA,FOSFATO DISODICO ) 1 ML/AMPOLLA","446.640000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETADUO ( BETAMETAZONA,FOSFATO DISODICO ) 1 ML/AMPOLLA","446.640000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETADUO ( BETAMETAZONA,FOSFATO DISODICO ) 1 ML/AMPOLLA","446.640000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETADUO( BETAMETAZONA,FOSFATO DISODICO) 2ML./ AMPOLLA","600.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETADUO( BETAMETAZONA,FOSFATO DISODICO) 2ML./ AMPOLLA","600.000000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETADUO( BETAMETAZONA,FOSFATO DISODICO) 2ML./ AMPOLLA","600.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETADUO( BETAMETAZONA,FOSFATO DISODICO) 2ML./ AMPOLLA","600.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETADUO( BETAMETAZONA,FOSFATO DISODICO) 2ML./ AMPOLLA","600.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETADUO( BETAMETAZONA,FOSFATO DISODICO) 2ML./ AMPOLLA","600.000000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETAMETASONA (BETAMETASONA) / 4MG/2ML / AMPOLLA","21.090000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETAMETASONA (BETAMETASONA) / 4MG/2ML / AMPOLLA","21.090000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETAMETASONA (BETAMETASONA) / 4MG/2ML / AMPOLLA","21.090000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETAMETASONA (BETAMETASONA) / 4MG/2ML / AMPOLLA","17.170000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETAMETASONA (BETAMETASONA) / 4MG/2ML / AMPOLLA","19.380000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETAMETASONA (BETAMETASONA) / 4MG/2ML / AMPOLLA","21.090000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETAMETAZONA ( BETAMETAZONA ) 0.1 % TUBO","355.770000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETAMETAZONA ( BETAMETAZONA ) 0.1 % TUBO","326.890000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETAMETAZONA ( BETAMETAZONA ) 0.1 % TUBO","298.020000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETAMETAZONA ( BETAMETAZONA ) 0.1 % TUBO","355.770000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETAMETAZONA ( BETAMETAZONA ) 0.1 % TUBO","355.770000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETAMETAZONA ( BETAMETAZONA ) 0.1 % TUBO","355.770000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETASERC (BETAHISTINA,DIHYDROCHLORIDUM)/ TABLETA/16 MG / UNIDAD","38.220000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETASERC (BETAHISTINA,DIHYDROCHLORIDUM)/ TABLETA/16 MG / UNIDAD","38.220000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETASERC (BETAHISTINA,DIHYDROCHLORIDUM)/ TABLETA/16 MG / UNIDAD","38.220000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETASERC (BETAHISTINA,DIHYDROCHLORIDUM)/ TABLETA/16 MG / UNIDAD","35.120000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETASERC (BETAHISTINA,DIHYDROCHLORIDUM)/ TABLETA/16 MG / UNIDAD","32.020000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETASERC (BETAHISTINA,DIHYDROCHLORIDUM)/ TABLETA/16 MG / UNIDAD","38.220000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETISTIN (DICLORHIDRATO DE BETAHISTINA) 16 MG / TABLETA / UNIDAD","30.180000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETISTIN (DICLORHIDRATO DE BETAHISTINA) 16 MG / TABLETA / UNIDAD","25.280000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETISTIN (DICLORHIDRATO DE BETAHISTINA) 16 MG / TABLETA / UNIDAD","27.730000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETISTIN (DICLORHIDRATO DE BETAHISTINA) 16 MG / TABLETA / UNIDAD","30.180000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETISTIN (DICLORHIDRATO DE BETAHISTINA) 16 MG / TABLETA / UNIDAD","30.180000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BETISTIN (DICLORHIDRATO DE BETAHISTINA) 16 MG / TABLETA / UNIDAD","30.180000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BICARBONATO SODICO  ( BICARBONATO ) 7.5 % / FRASCO/ 50ML","138.600000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BICARBONATO SODICO  ( BICARBONATO ) 7.5 % / FRASCO/ 50ML","138.600000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BICARBONATO SODICO  ( BICARBONATO ) 7.5 % / FRASCO/ 50ML","138.600000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BICARBONATO SODICO  ( BICARBONATO ) 7.5 % / FRASCO/ 50ML","127.350000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BICARBONATO SODICO  ( BICARBONATO ) 7.5 % / FRASCO/ 50ML","138.600000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BICARBONATO SODICO  ( BICARBONATO ) 7.5 % / FRASCO/ 50ML","116.100000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BICARBONATO SODICO 7.5% / CC","2.320000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BICARBONATO SODICO 7.5% / CC","2.770000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BICARBONATO SODICO 7.5% / CC","2.550000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BICARBONATO SODICO 7.5% / CC","2.770000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BICARBONATO SODICO 7.5% / CC","2.770000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BICARBONATO SODICO 7.5% / CC","2.770000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BILAXTEN (BILASTINA) 10 MG / TABLETA / UNIDAD","27.410000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BILAXTEN (BILASTINA) 10 MG / TABLETA / UNIDAD","27.410000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BILAXTEN (BILASTINA) 10 MG / TABLETA / UNIDAD","27.410000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BILAXTEN (BILASTINA) 10 MG / TABLETA / UNIDAD","22.960000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BILAXTEN (BILASTINA) 10 MG / TABLETA / UNIDAD","25.190000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BILAXTEN (BILASTINA) 10 MG / TABLETA / UNIDAD","27.410000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BILIRRUBINA DIRECTA","88.000000","PRIVADO","3","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA DIRECTA","88.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA DIRECTA","88.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA DIRECTA","96.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA DIRECTA","88.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA DIRECTA","88.000000","SUITE","5","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA INDIRECTA","88.000000","SUITE","5","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA INDIRECTA","88.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA INDIRECTA","96.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA INDIRECTA","88.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA INDIRECTA","88.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA INDIRECTA","88.000000","PRIVADO","3","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA TOTAL","88.000000","PRIVADO","3","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA TOTAL","88.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA TOTAL","88.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA TOTAL","96.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA TOTAL","88.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","LABORATORIOS"
"BILIRRUBINA TOTAL","88.000000","SUITE","5","Product","Fixed Price","Sales Price","LABORATORIOS"
"BIODIGESTOR DE 7 000 LT","0.000000","SUITE","5","Product","Fixed Price","Sales Price","MATERIALES DE COSTRUCCION"
"BIODIGESTOR DE 7 000 LT","0.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","MATERIALES DE COSTRUCCION"
"BIODIGESTOR DE 7 000 LT","0.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","MATERIALES DE COSTRUCCION"
"BIODIGESTOR DE 7 000 LT","0.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","MATERIALES DE COSTRUCCION"
"BIODIGESTOR DE 7 000 LT","0.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","MATERIALES DE COSTRUCCION"
"BIODIGESTOR DE 7 000 LT","0.000000","PRIVADO","3","Product","Fixed Price","Sales Price","MATERIALES DE COSTRUCCION"
"BIO-FILM (BIOGENERADOR EPITELIAL) / MEMBRANA / UNIDAD / 15X15","520.830000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIO-FILM (BIOGENERADOR EPITELIAL) / MEMBRANA / UNIDAD / 15X15","436.280000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIO-FILM (BIOGENERADOR EPITELIAL) / MEMBRANA / UNIDAD / 15X15","478.550000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIO-FILM (BIOGENERADOR EPITELIAL) / MEMBRANA / UNIDAD / 15X15","520.830000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIO-FILM (BIOGENERADOR EPITELIAL) / MEMBRANA / UNIDAD / 15X15","520.830000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIO-FILM (BIOGENERADOR EPITELIAL) / MEMBRANA / UNIDAD / 15X15","520.830000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIOGAIA (LACTOBACILUS REUTERIC PROTCTIS) / GOTAS / FRASCO","534.440000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIOGAIA (LACTOBACILUS REUTERIC PROTCTIS) / GOTAS / FRASCO","534.440000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIOGAIA (LACTOBACILUS REUTERIC PROTCTIS) / GOTAS / FRASCO","534.440000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIOGAIA (LACTOBACILUS REUTERIC PROTCTIS) / GOTAS / FRASCO","491.060000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIOGAIA (LACTOBACILUS REUTERIC PROTCTIS) / GOTAS / FRASCO","447.680000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIOGAIA (LACTOBACILUS REUTERIC PROTCTIS) / GOTAS / FRASCO","534.440000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIPROFENID  (KETOPROFENO) 150 MG / TABLETA / UNIDAD ","46.200000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIPROFENID  (KETOPROFENO) 150 MG / TABLETA / UNIDAD ","38.700000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIPROFENID  (KETOPROFENO) 150 MG / TABLETA / UNIDAD ","42.450000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIPROFENID  (KETOPROFENO) 150 MG / TABLETA / UNIDAD ","46.200000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIPROFENID  (KETOPROFENO) 150 MG / TABLETA / UNIDAD ","46.200000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BIPROFENID  (KETOPROFENO) 150 MG / TABLETA / UNIDAD ","46.200000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOLVON ( BROMIHIDRATO / DEXTROMETORFANO ) FRASCO / 125ML","693.000000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOLVON ( BROMIHIDRATO / DEXTROMETORFANO ) FRASCO / 125ML","693.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOLVON ( BROMIHIDRATO / DEXTROMETORFANO ) FRASCO / 125ML","693.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOLVON ( BROMIHIDRATO / DEXTROMETORFANO ) FRASCO / 125ML","636.750000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOLVON ( BROMIHIDRATO / DEXTROMETORFANO ) FRASCO / 125ML","693.000000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOLVON ( BROMIHIDRATO / DEXTROMETORFANO ) FRASCO / 125ML","580.500000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOLVON JARABE PEDIATRICO (BROMIHIDRATO / DEXTROMETORFANO) / FRASCO / 125ML ","415.800000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOLVON JARABE PEDIATRICO (BROMIHIDRATO / DEXTROMETORFANO) / FRASCO / 125ML ","348.300000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOLVON JARABE PEDIATRICO (BROMIHIDRATO / DEXTROMETORFANO) / FRASCO / 125ML ","382.050000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOLVON JARABE PEDIATRICO (BROMIHIDRATO / DEXTROMETORFANO) / FRASCO / 125ML ","415.800000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOLVON JARABE PEDIATRICO (BROMIHIDRATO / DEXTROMETORFANO) / FRASCO / 125ML ","415.800000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOLVON JARABE PEDIATRICO (BROMIHIDRATO / DEXTROMETORFANO) / FRASCO / 125ML ","415.800000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOPROLOL (BISOPROLOL) / TABLETA / 2.5MG  ","14.380000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOPROLOL (BISOPROLOL) / TABLETA / 2.5MG  ","14.380000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOPROLOL (BISOPROLOL) / TABLETA / 2.5MG  ","14.380000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOPROLOL (BISOPROLOL) / TABLETA / 2.5MG  ","13.220000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOPROLOL (BISOPROLOL) / TABLETA / 2.5MG  ","14.380000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOPROLOL (BISOPROLOL) / TABLETA / 2.5MG  ","12.050000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOPROLOL (BISOPROLOL) / TABLETA / 5MG  ","14.380000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOPROLOL (BISOPROLOL) / TABLETA / 5MG  ","12.050000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOPROLOL (BISOPROLOL) / TABLETA / 5MG  ","13.220000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOPROLOL (BISOPROLOL) / TABLETA / 5MG  ","14.380000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOPROLOL (BISOPROLOL) / TABLETA / 5MG  ","14.380000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISOPROLOL (BISOPROLOL) / TABLETA / 5MG  ","14.380000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI  # 22 / UNIDAD","6.160000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI  # 22 / UNIDAD","6.160000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI  # 22 / UNIDAD","6.160000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI  # 22 / UNIDAD","5.660000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI  # 22 / UNIDAD","5.160000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI  # 22 / UNIDAD","6.160000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 10 / UNIDAD","6.160000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 10 / UNIDAD","5.160000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 10 / UNIDAD","5.660000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 10 / UNIDAD","6.160000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 10 / UNIDAD","6.160000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 10 / UNIDAD","6.160000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 11 / UNIDAD","6.160000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 11 / UNIDAD","6.160000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 11 / UNIDAD","6.160000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 11 / UNIDAD","5.660000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 11 / UNIDAD","5.160000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 11 / UNIDAD","6.160000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 12 / UNIDAD","6.160000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 12 / UNIDAD","5.160000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 12 / UNIDAD","5.660000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 12 / UNIDAD","6.160000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 12 / UNIDAD","6.160000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 12 / UNIDAD","6.160000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 15 / UNIDAD","6.160000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 15 / UNIDAD","6.160000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 15 / UNIDAD","6.160000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 15 / UNIDAD","5.660000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 15 / UNIDAD","5.160000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 15 / UNIDAD","6.160000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 20 / UNIDAD","6.160000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 20 / UNIDAD","5.160000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 20 / UNIDAD","5.660000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 20 / UNIDAD","6.160000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 20 / UNIDAD","6.160000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"BISTURI # 20 / UNIDAD","6.160000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"BK (ZIEHL NEELSEN) ORINA","110.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","LABORATORIOS"
"BK (ZIEHL NEELSEN) ORINA","110.000000","SUITE","5","Product","Fixed Price","Sales Price","LABORATORIOS"
